0.205602354	0.745812232	1.000204014
1.729554666	0.811781675	0.30594017
3.406823141	0.152946746	2.57279175
2.707758321	0.13098519	2.110674749
2.602667173	0.936450871	1.72439696
0.504651923	0.621605933	0.374337668
1.839417508	0.673554658	3.785009194
1.119127548	0.500523599	0.416073737
1.135711617	0.234131835	3.382085305
0.019215329	0.579140052	3.967968348
3.141653662	0.641053659	0.152214465
2.724841541	0.841529862	3.178691155
2.056941515	2.285496882	1.133855596
1.258265807	3.288601042	0.592904637
3.90678508	1.233891049	0.000246641
0.491834575	2.474730624	0.369749139
2.8411859	3.653390662	0.233696582
2.752382155	3.420089169	0.544900838
0.416658797	2.204113049	0.402310137
3.713797082	3.119813682	3.292525561
1.076318974	1.505438486	0.959566844
3.36364565	3.21685276	2.365881398
3.464335769	2.948478004	0.55376696
1.547165823	2.931267333	0.989879504
2.479248887	3.710295229	0.323868896
0.064513132	2.365978835	3.5504221
3.727084942	1.076983943	3.544930975
2.038578809	1.723988902	3.289165644
2.26027123	1.841291446	0.446053115
1.032758542	3.892863611	0.906485231
1.419727493	2.095061422	2.263370107
1.306293891	3.892429233	3.220018602
0.721084916	2.649303929	0.960382777
2.576964876	2.98372312	2.910998698
1.680366698	1.261344291	1.029113892
1.908515052	2.750870668	3.293598726
2.050603219	2.960074621	3.318207029
1.52865609	2.855229331	3.204356747
0.296310855	1.550092687	0.546760952
3.633122585	1.549667691	1.518320292
2.839998596	2.930027686	1.926281543
0.82810679	1.62723366	3.656546938
1.988740078	1.712624242	1.472141533
0.848205433	1.587015397	0.563918517
0.488653245	2.737519572	2.667579484
0.622430276	1.254055558	3.982172271
0.087230023	2.347386539	0.207681255
2.708458816	2.764523522	0.050256642
3.493361707	3.926067415	1.87501091
1.062421854	2.170286875	2.800328005
